address,area,city_province,district,front_width,interior,latitude,legal,longitude,n_bathrooms,n_bedrooms,n_floors,price,property_type,source,price_per_m2,log_price,log_price_per_m2,is_apartment,is_house,is_villa,has_interior_info,interior_score,legal_score,address_norm
"Đường Trần Huấn, Phường Khuê Trung, Cẩm Lệ, Đà Nẵng",200.0,Đà Nẵng,Cẩm Lệ,10.0,Không nội thất,16.0210856166281,Sổ riêng,108.215548579288,3.0,3.0,3.0,20.5,Nhà riêng,batdongsancomvn,102.5,3.068052935133617,4.639571612705423,0,1,0,1,0.0,4,duong tran huan phuong khue trung cam le da nang
"Đường Điện Biên Phủ, Phường Chính Gián, Thanh Khê, Đà Nẵng",327.0,Đà Nẵng,Thanh Khê,8.0,Nội thất cơ bản,16.0655738050561,Sổ riêng,108.199226640761,3.0,4.0,3.0,48.8,Nhà riêng,batdongsancomvn,149.23547400611622,3.9080149840306073,5.012203889913772,0,1,0,1,1.0,4,duong dien bien phu phuong chinh gian thanh khe da nang
"Đường Yersin, Phường Cầu Ông Lãnh, Quận 1, Hồ Chí Minh",68.0,Hồ Chí Minh,Quận 1,16.0,Nội thất cơ bản,10.7673966043754,Sổ riêng,106.69746837096,6.0,10.0,7.0,53.0,Nhà riêng,batdongsancomvn,779.4117647058823,3.9889840465642745,6.6598216838607005,0,1,0,1,1.0,4,duong yersin phuong cau ong lanh quan 1 ho chi minh
"Đường Hùng Vương, Xã Phước An, Nhơn Trạch, Đồng Nai",492.0,Đồng Nai,Nhơn Trạch,9.5,Không nội thất,10.6557866188454,Sổ riêng,106.940718143743,2.0,4.0,1.0,16.0,Nhà riêng,batdongsancomvn,32.520325203252035,2.833213344056216,3.5121519773344825,0,1,0,1,0.0,4,duong hung vuong xa phuoc an nhon trach dong nai
"Đường Số 4, Phường 7, Gò Vấp, Hồ Chí Minh",119.0,Hồ Chí Minh,Gò Vấp,4.3,Nội thất đầy đủ,10.8326115709923,Sổ riêng,106.683998787897,8.0,7.0,3.0,19.9,Nhà riêng,batdongsancomvn,167.2268907563025,3.039749158970765,5.1253136084601865,0,1,0,1,2.0,4,duong so 4 phuong 7 go vap ho chi minh
"Đường Huỳnh Thị Đồng, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",74.0,Hồ Chí Minh,Nhà Bè,4.5,Nội thất đầy đủ,10.6971183610265,Sổ riêng,106.740634308607,5.0,4.0,3.0,8.5,Nhà riêng,batdongsancomvn,114.86486486486487,2.2512917986064953,4.752424553953753,0,1,0,1,2.0,4,duong huynh thi dong thi tran nha be nha be ho chi minh
"Đường Đinh Công Tráng, Phường Tân Định, Quận 1, Hồ Chí Minh",58.0,Hồ Chí Minh,Quận 1,4.15,Nội thất cơ bản,10.7894217762811,Sổ riêng,106.691620963152,5.0,5.0,5.0,20.0,Nhà riêng,batdongsancomvn,344.82758620689657,3.044522437723423,5.845940345101734,0,1,0,1,1.0,4,duong dinh cong trang phuong tan dinh quan 1 ho chi minh
"16 Đường Số 16, Phường An Phú, Quận 2, Hồ Chí Minh",105.0,Hồ Chí Minh,Quận 2,6.0,Nội thất đầy đủ,10.8062511942525,Sổ riêng,106.750750273432,5.0,4.0,3.0,22.8,Nhà riêng,batdongsancomvn,217.14285714285714,3.169685580677429,5.385150156163319,0,1,0,1,2.0,4,16 duong so 16 phuong an phu quan 2 ho chi minh
"Dự án Jamona City, Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh",181.0,Hồ Chí Minh,Quận 7,0.0,Không nội thất,10.7357123218165,Hợp đồng,106.740179487245,2.0,2.0,1.0,7.5,Chung cư,batdongsancomvn,41.43646408839779,2.1400661634962708,3.7480079947328564,1,0,0,1,0.0,2,du an jamona city duong dao tri phuong phu thuan quan 7 ho chi minh
"Ecolife Capitol, Tố Hữu, Trung Văn, Nam Từ Liêm, Hà Nội",75.0,Hà Nội,Nam Từ Liêm,0.0,Nội thất đầy đủ,20.9945778551689,Sổ riêng,105.789391540662,2.0,2.0,1.0,6.95,Chung cư,batdongsancomvn,92.66666666666667,2.0731719286662407,4.539742380665636,1,0,0,1,2.0,4,ecolife capitol to huu trung van nam tu liem ha noi
"Dự án Phúc Đạt Tower, 160 Đường Quốc lộ 1K, Phường Đông Hòa, Dĩ An, Bình Dương",60.0,Bình Dương,Dĩ An,0.0,,10.890916699092331,Sổ riêng,106.78508127219928,2.0,2.0,1.0,2.1,Chung cư,batdongsancomvn,35.0,1.1314021114911006,3.58351893845611,1,0,0,0,,4,du an phuc dat tower 160 duong quoc lo 1k phuong dong hoa di an binh duong
"Hoàng Kim Thế Gia (The Golden Dynasty), Trương Phước Phan, Bình Trị Đông, Bình Tân, Hồ Chí Minh",82.0,Hồ Chí Minh,Bình Tân,0.0,Nội thất cơ bản,10.7672627797203,Sổ riêng,106.612905566667,2.0,3.0,1.0,3.88,Chung cư,batdongsancomvn,47.31707317073171,1.5851452198650557,3.877784979994243,1,0,0,1,1.0,4,hoang kim the gia the golden dynasty truong phuoc phan binh tri dong binh tan ho chi minh
"Dự án The Pride, Đường Tố Hữu, Phường La Khê, Hà Đông, Hà Nội",103.0,Hà Nội,Hà Đông,0.0,Nội thất đầy đủ,20.9760161942439,Sổ riêng,105.761679104069,3.0,3.0,1.0,7.9,Chung cư,batdongsancomvn,76.69902912621359,2.186051276738094,4.35284276213741,1,0,0,1,2.0,4,du an the pride duong to huu phuong la khe ha dong ha noi
"The Sapphire-Vinhomes Smart City, Tây Mỗ, Nam Từ Liêm, Hà Nội",54.0,Hà Nội,Nam Từ Liêm,0.0,,21.0064846643017,Sổ riêng,105.736335420012,2.0,2.0,1.0,4.7,Chung cư,batdongsancomvn,87.03703703703704,1.7404661748405046,4.477757601355865,1,0,0,0,,4,the sapphire vinhomes smart city tay mo nam tu liem ha noi
"Dự án Mỹ Đình I, Đường Trần Hữu Dực, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội",108.0,Hà Nội,Nam Từ Liêm,0.0,Nội thất đầy đủ,21.034513939497696,Sổ riêng,105.76367071485647,2.0,3.0,1.0,8.5,Chung cư,batdongsancomvn,78.70370370370371,2.2512917986064953,4.378316055277346,1,0,0,1,2.0,4,du an my dinh i duong tran huu duc phuong cau dien nam tu liem ha noi
"Dự án The K Park, Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội",83.2,Hà Nội,Hà Đông,0.0,Nội thất đầy đủ,20.959400912206075,Sổ riêng,105.79184462549654,2.0,3.0,1.0,7.5,Chung cư,batdongsancomvn,90.14423076923076,2.1400661634962708,4.512443205311669,1,0,0,1,2.0,4,du an the k park duong le trong tan phuong phu la ha dong ha noi
"Dự án Orient Apartment, Đường Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh",99.0,Hồ Chí Minh,Quận 4,0.0,Nội thất cơ bản,10.757698837175706,Sổ riêng,106.69254179446654,3.0,3.0,1.0,5.9,Chung cư,batdongsancomvn,59.5959595959596,1.9315214116032138,4.104228217518504,1,0,0,1,1.0,4,du an orient apartment duong ben van don phuong 1 quan 4 ho chi minh
"Dự án The Sapphire 2 - Vinhomes Ocean Park, Xã Đa Tốn, Gia Lâm, Hà Nội",55.0,Hà Nội,Gia Lâm,0.0,Nội thất đầy đủ,20.9903914119972,Sổ riêng,105.940413123295,1.0,2.0,1.0,3.72,Chung cư,batdongsancomvn,67.63636363636364,1.551808799597464,4.228822476450654,1,0,0,1,2.0,4,du an the sapphire 2 vinhomes ocean park xa da ton gia lam ha noi
"Dự án MT Eastmark City, Phường Long Trường, Quận 9, Hồ Chí Minh",73.0,Hồ Chí Minh,Quận 9,0.0,Nội thất đầy đủ,10.8007107821868,Sổ riêng,106.821817856633,2.0,2.0,1.0,3.75,Chung cư,batdongsancomvn,51.36986301369863,1.55814461804655,3.9583312925480216,1,0,0,1,2.0,4,du an mt eastmark city phuong long truong quan 9 ho chi minh
"Dự án Sunshine City, Đường Phạm Văn Đồng, Phường Đông Ngạc, Bắc Từ Liêm, Hà Nội",104.7,Hà Nội,Bắc Từ Liêm,0.0,Nội thất đầy đủ,21.08426435649132,Sổ riêng,105.7910729450021,2.0,3.0,1.0,10.5,Chung cư,batdongsancomvn,100.2865329512894,2.4423470353692043,4.617953460179023,1,0,0,1,2.0,4,du an sunshine city duong pham van dong phuong dong ngac bac tu liem ha noi
"Dự án The Origami, Đường Phước Thiện, Phường Long Bình, Quận 9, Hồ Chí Minh",81.0,Hồ Chí Minh,Quận 9,0.0,Nội thất cơ bản,10.8435620583104,Sổ riêng,106.842995575832,2.0,3.0,1.0,3.7,Chung cư,batdongsancomvn,45.67901234567901,1.547562508716013,3.8432946492184943,1,0,0,1,1.0,4,du an the origami duong phuoc thien phuong long binh quan 9 ho chi minh
"Dự án The Zenpark, Đường Đông Dư, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",49.0,Hà Nội,Gia Lâm,0.0,Nội thất đầy đủ,21.001970603505523,Sổ riêng,105.9424611764818,1.0,1.0,1.0,3.99,Chung cư,batdongsancomvn,81.42857142857143,1.6074359097634274,4.411932117452786,1,0,0,1,2.0,4,du an the zenpark duong dong du thi tran trau quy gia lam ha noi
"Sài Gòn Intela, Đường Nguyễn Văn Linh, Xã Phong Phú, Bình Chánh, Hồ Chí Minh",55.0,Hồ Chí Minh,Bình Chánh,0.0,Nội thất cơ bản,10.7093601717892,Không có,106.642264367857,2.0,2.0,1.0,2.15,Chung cư,batdongsancomvn,39.09090909090909,1.1474024528375417,3.6911496026484754,1,0,0,1,1.0,0,sai gon intela duong nguyen van linh xa phong phu binh chanh ho chi minh
"Dự án The Sapphire-Vinhomes Smart City, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội",62.8,Hà Nội,Nam Từ Liêm,0.0,Nội thất đầy đủ,21.0062486608424,Sổ riêng,105.736884051439,2.0,2.0,1.0,5.5,Chung cư,batdongsancomvn,87.57961783439491,1.8718021769015913,4.483901784130303,1,0,0,1,2.0,4,du an the sapphire vinhomes smart city phuong tay mo nam tu liem ha noi
"Dự án Vinhomes D'Capitale, Đường Trần Duy Hưng, Phường Trung Hòa, Cầu Giấy, Hà Nội",70.0,Hà Nội,Cầu Giấy,0.0,Nội thất đầy đủ,21.0057373290035,Sổ riêng,105.794345930199,2.0,2.0,1.0,8.6,Chung cư,batdongsancomvn,122.85714285714286,2.2617630984737906,4.819128827725229,1,0,0,1,2.0,4,du an vinhomes d capitale duong tran duy hung phuong trung hoa cau giay ha noi
"Dự án Kiều by KITA, Đường Trần Hưng Đạo, Phường 1, Quận 5, Hồ Chí Minh",143.0,Hồ Chí Minh,Quận 5,0.0,Nội thất đầy đủ,10.7536518288404,Sổ riêng,106.67835654689,3.0,3.0,1.0,22.0,Chung cư,batdongsancomvn,153.84615384615384,3.1354942159291497,5.042432068178255,1,0,0,1,2.0,4,du an kieu by kita duong tran hung dao phuong 1 quan 5 ho chi minh
"Dự án Eco Green Sài Gòn, Đường Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, Hồ Chí Minh",95.0,Hồ Chí Minh,Quận 7,0.0,Nội thất đầy đủ,10.7506174958708,Không có,106.723490821411,2.0,3.0,1.0,8.2,Chung cư,batdongsancomvn,86.3157894736842,2.2192034840549946,4.469531311024004,1,0,0,1,2.0,0,du an eco green sai gon duong nguyen van linh phuong tan thuan tay quan 7 ho chi minh
"Dự án Q7 Saigon Riverside, Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh",67.0,Hồ Chí Minh,Quận 7,0.0,Nội thất cơ bản,10.7175155156102,Không có,106.742067543186,2.0,2.0,1.0,3.5,Chung cư,batdongsancomvn,52.23880597014925,1.5040773967762742,3.9747875659679255,1,0,0,1,1.0,0,du an q7 saigon riverside duong dao tri phuong phu thuan quan 7 ho chi minh
"Hẻm 21, Đường Lý Phục Man, Phường Bình Thuận, Quận 7, Hồ Chí Minh",63.0,Hồ Chí Minh,Quận 7,4.0,Nội thất đầy đủ,10.7430328030964,Sổ riêng,106.725582355903,5.0,4.0,4.0,9.1,Nhà riêng,batdongsancomvn,144.44444444444446,2.312535423847214,4.97979418857368,0,1,0,1,2.0,4,hem 21 duong ly phuc man phuong binh thuan quan 7 ho chi minh
"Đường Mỹ Đình 1, Phường Mỹ Đình 1, Nam Từ Liêm, Hà Nội",45.0,Hà Nội,Nam Từ Liêm,4.8,Nội thất đầy đủ,21.0297012712805,Sổ riêng,105.774763944957,3.0,3.0,7.0,15.8,Nhà riêng,batdongsancomvn,351.1111111111111,2.8213788864092133,5.863946782354701,0,1,0,1,2.0,4,duong my dinh 1 phuong my dinh 1 nam tu liem ha noi
"Đường Ngô Gia Tự, Phường Đức Giang, Long Biên, Hà Nội",100.0,Hà Nội,Long Biên,4.5,Nội thất đầy đủ,21.0656812655809,Sổ riêng,105.898448624312,5.0,4.0,7.0,25.8,Nhà riêng,batdongsancomvn,258.0,3.288401887516811,5.556828061699537,0,1,0,1,2.0,4,duong ngo gia tu phuong duc giang long bien ha noi
"Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh",64.0,Hồ Chí Minh,Quận 12,4.0,Nội thất cơ bản,10.8424760150675,Sổ riêng,106.630405540173,4.0,3.0,2.0,5.39,Nhà riêng,batdongsancomvn,84.21875,1.8547342683894434,4.445221480045862,0,1,0,1,1.0,4,duong nguyen van qua phuong dong hung thuan quan 12 ho chi minh
"Đường Trần Văn Khánh, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",45.06,Hồ Chí Minh,Quận 7,6.57,Nội thất đầy đủ,10.756238237084,Sổ riêng,106.723002252785,3.0,3.0,2.0,6.5,Nhà riêng,batdongsancomvn,144.25210830004437,2.0149030205422647,4.9784709106011675,0,1,0,1,2.0,4,duong tran van khanh phuong tan thuan dong quan 7 ho chi minh
"Đường Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh",124.2,Hồ Chí Minh,Tân Bình,4.2,Nội thất đầy đủ,10.8059790133503,Sổ riêng,106.667884047673,6.0,6.0,5.0,24.5,Nhà riêng,batdongsancomvn,197.26247987117551,3.2386784521643803,5.289591808703542,0,1,0,1,2.0,4,duong pho quang phuong 2 tan binh ho chi minh
"518 Phạm Văn Chiêu, 8, Gò Vấp, Hồ Chí Minh",86.5,Hồ Chí Minh,Gò Vấp,6.0,Nội thất đầy đủ,10.845161768287,Sổ riêng,106.642394383085,11.0,11.0,6.0,14.76,Nhà riêng,batdongsancomvn,170.635838150289,2.757475084429733,5.145375012278013,0,1,0,1,2.0,4,518 pham van chieu 8 go vap ho chi minh
"Đường Hồ Văn Huê, Phường Phước Tân, Biên Hòa, Đồng Nai",86.2,Đồng Nai,Biên Hòa,4.0,Nội thất đầy đủ,10.874764362958,Sổ riêng,106.915827055354,2.0,4.0,3.0,3.3,Nhà riêng,batdongsancomvn,38.2830626450116,1.4586150226995167,3.670793450024484,0,1,0,1,2.0,4,duong ho van hue phuong phuoc tan bien hoa dong nai
"Đường Đa Sỹ, Phường Kiến Hưng, Hà Đông, Hà Nội",72.0,Hà Nội,Hà Đông,6.0,,20.9592743800033,Sổ riêng,105.785753846652,4.0,5.0,5.0,21.5,Nhà riêng,batdongsancomvn,298.6111111111111,3.1135153092103742,5.702485337441062,0,1,0,0,,4,duong da sy phuong kien hung ha dong ha noi
"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Ba Đình, Hà Nội",121.9,Hà Nội,Ba Đình,7.1,,21.045854172458,Sổ riêng,105.811497007805,28.0,28.0,7.0,29.5,Nhà riêng,batdongsancomvn,242.0016406890894,3.417726683613366,5.493068195124708,0,1,0,0,,4,duong hoang hoa tham phuong vinh phuc ba dinh ha noi
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",59.9,Hồ Chí Minh,Nhà Bè,4.0,Nội thất cao cấp,10.692492510211,Sổ riêng,106.740737387325,5.0,4.0,3.0,6.79,Nhà riêng,batdongsancomvn,113.35559265442404,2.052840859882657,4.7393128274881615,0,1,0,1,3.0,4,duong huynh tan phat thi tran nha be nha be ho chi minh
"Ngõ 98, Phố Thái Hà, Phường Trung Liệt, Đống Đa, Hà Nội",35.0,Hà Nội,Đống Đa,3.8,,21.0125596614246,Sổ riêng,105.820101348543,7.0,3.0,4.0,15.3,Nhà riêng,batdongsancomvn,437.14285714285717,2.791165107812717,6.082545015058939,0,1,0,0,,4,ngo 98 pho thai ha phuong trung liet dong da ha noi
"239/7, Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",40.0,Hồ Chí Minh,Quận 6,4.2,Nội thất đầy đủ,10.7550477814405,Sổ riêng,106.629677434235,3.0,2.0,5.0,5.9,Nhà riêng,batdongsancomvn,147.5,1.9315214116032138,5.000584958242754,0,1,0,1,2.0,4,239 7 duong ba hom phuong 13 quan 6 ho chi minh
"Hẻm 1716, Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",58.9,Hồ Chí Minh,Nhà Bè,3.0,Nội thất đầy đủ,10.6925487664663,Sổ riêng,106.74055965854,3.0,3.0,3.0,5.55,Nhà riêng,batdongsancomvn,94.22750424448218,1.8794650496471605,4.5562688102019395,0,1,0,1,2.0,4,hem 1716 duong huynh tan phat thi tran nha be nha be ho chi minh
"Đường Huỳnh Tấn Phát, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",47.3,Hồ Chí Minh,Nhà Bè,5.0,Nội thất đầy đủ,10.6926445398313,Sổ riêng,106.740731659288,3.0,3.0,2.0,4.85,Nhà riêng,batdongsancomvn,102.5369978858351,1.766441661243765,4.639929016325132,0,1,0,1,2.0,4,duong huynh tan phat thi tran nha be nha be ho chi minh
"Đường Trường Chinh, Phường Khương Thượng, Đống Đa, Hà Nội",101.8,Hà Nội,Đống Đa,5.0,Nội thất đầy đủ,21.0009355676938,Sổ riêng,105.828903589256,25.0,24.0,8.0,22.8,Nhà riêng,batdongsancomvn,223.96856581532418,3.169685580677429,5.415960684956972,0,1,0,1,2.0,4,duong truong chinh phuong khuong thuong dong da ha noi
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",48.0,Hà Nội,Long Biên,3.5,Nội thất đầy đủ,21.051648919965,Sổ riêng,105.863768680138,3.0,3.0,4.0,14.3,Nhà riêng,batdongsancomvn,297.9166666666667,2.72785282839839,5.700164827744282,0,1,0,1,2.0,4,duong ngoc thuy phuong ngoc thuy long bien ha noi
"Dự án Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",82.4,Hồ Chí Minh,Nhà Bè,6.4,Nội thất đầy đủ,10.6782489195775,Sổ riêng,106.754720215717,5.0,4.0,4.0,8.6,Nhà riêng,batdongsancomvn,104.36893203883494,2.2617630984737906,4.657467830216379,0,1,0,1,2.0,4,du an green riverside duong huynh tan phat xa phu xuan nha be ho chi minh
"Đường Thạnh Lộc 40, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",64.0,Hồ Chí Minh,Quận 12,4.0,Nội thất đầy đủ,10.8814984069496,Sổ riêng,106.680428868259,5.0,4.0,4.0,7.8,Nhà riêng,batdongsancomvn,121.875,2.174751721484161,4.81116757846733,0,1,0,1,2.0,4,duong thanh loc 40 phuong thanh loc quan 12 ho chi minh
"Đường Số 44, Trương Đình Hội Phường 16, Quận 8, Hồ Chí Minh",39.0,Hồ Chí Minh,Quận 8,3.5,Nội thất đầy đủ,10.7214870342616,Sổ riêng,106.622205742075,3.0,4.0,3.0,5.35,Nhà riêng,batdongsancomvn,137.17948717948718,1.8484548129046001,4.92855347180385,0,1,0,1,2.0,4,duong so 44 truong dinh hoi phuong 16 quan 8 ho chi minh
"Dự án Geleximco Lê Trọng Tấn - Hoài Đức, Đường Lê Trọng Tấn, Xã An Khánh, Hoài Đức, Hà Nội",120.0,Hà Nội,Hoài Đức,6.0,Nội thất đầy đủ,21.005751473262,Sổ riêng,105.7341268121846,3.0,4.0,4.0,25.0,Biệt thự,batdongsancomvn,208.33333333333334,3.258096538021482,5.343927877800089,0,0,1,1,2.0,4,du an geleximco le trong tan hoai duc duong le trong tan xa an khanh hoai duc ha noi
"Vinhomes Ocean Park 2, Nghĩa Trụ, Văn Giang, Hưng Yên",55.0,Hưng Yên,Văn Giang,5.0,Nội thất cơ bản,20.9433225505697,Sổ riêng,105.980128417338,5.0,6.0,5.0,8.8,Biệt thự,batdongsancomvn,160.0,2.2823823856765264,5.081404364984463,0,0,1,1,1.0,4,vinhomes ocean park 2 nghia tru van giang hung yen
"Dự án KĐTM Đại Kim - Định Công, Đường Nguyễn Cảnh Dị, Phường Đại Kim, Hoàng Mai, Hà Nội",38.0,Hà Nội,Hoàng Mai,4.0,Nội thất đầy đủ,20.97871051170432,Sổ riêng,105.83657282198646,4.0,7.0,5.0,16.8,Biệt thự,batdongsancomvn,442.10526315789474,2.8791984572980396,6.093807356171223,0,0,1,1,2.0,4,du an kdtm dai kim dinh cong duong nguyen canh di phuong dai kim hoang mai ha noi
"Dự án Vinhomes Ocean Park Gia Lâm, Xã Kiêu Kỵ, Gia Lâm, Hà Nội",289.8,Hà Nội,Gia Lâm,8.15,,21.0028693296877,Không có,105.964253126504,4.0,3.0,4.0,75.0,Biệt thự,batdongsancomvn,258.7991718426501,4.330733340286331,5.559908916558786,0,0,1,0,,0,du an vinhomes ocean park gia lam xa kieu ky gia lam ha noi
"Dự án Vinhomes Ocean Park Gia Lâm, Xã Đa Tốn, Gia Lâm, Hà Nội",133.5,Hà Nội,Gia Lâm,8.15,,21.002197681794396,Không có,105.96412281533304,4.0,3.0,4.0,30.0,Biệt thự,batdongsancomvn,224.7191011235955,3.4339872044851463,5.419291310830009,0,0,1,0,,0,du an vinhomes ocean park gia lam xa da ton gia lam ha noi
"Dự án KĐT Mạnh Đức, Đường Lý Thánh Tông, Phường Tân Hồng, Từ Sơn, Bắc Ninh",140.0,Bắc Ninh,Từ Sơn,10.0,,21.116490224536,Sổ riêng,105.977132344199,5.0,3.0,3.0,12.99,Biệt thự,batdongsancomvn,92.78571428571429,2.63834278867739,4.541012544687538,0,0,1,0,,4,du an kdt manh duc duong ly thanh tong phuong tan hong tu son bac ninh
"Dự án KĐT Đại Kim, Đường Kim Giang, Phường Đại Kim, Hoàng Mai, Hà Nội",64.0,Hà Nội,Hoàng Mai,5.65,Nội thất đầy đủ,20.9732844198446,Sổ riêng,105.819850369805,5.0,5.0,4.0,21.5,Biệt thự,batdongsancomvn,335.9375,3.1135153092103742,5.819897453211888,0,0,1,1,2.0,4,du an kdt dai kim duong kim giang phuong dai kim hoang mai ha noi
"Vinhomes Ocean Park Gia Lâm, Dương Xá, Gia Lâm, Hà Nội",67.5,Hà Nội,Gia Lâm,5.0,Nội thất đầy đủ,21.0027175457169,Sổ riêng,105.963343356177,5.0,4.0,5.0,19.0,Biệt thự,batdongsancomvn,281.48148148148147,2.995732273553991,5.643612996159909,0,0,1,1,2.0,4,vinhomes ocean park gia lam duong xa gia lam ha noi
"Dự án Vinhomes Ocean Park Gia Lâm, Đường Hải Âu 3, Xã Kiêu Kỵ, Gia Lâm, Hà Nội",149.4,Hà Nội,Gia Lâm,8.3,Không nội thất,21.0028228974249,Sổ riêng,105.96407712811,4.0,3.0,4.0,26.5,Biệt thự,batdongsancomvn,177.37617135207495,3.3141860046725258,5.183894642570533,0,0,1,1,0.0,4,du an vinhomes ocean park gia lam duong hai au 3 xa kieu ky gia lam ha noi
"Dự án An Vượng Villa, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",189.0,Hà Nội,Hà Đông,6.875,Không nội thất,20.982869105197523,Không có,105.75584235171588,5.0,3.0,5.0,37.5,Biệt thự,batdongsancomvn,198.4126984126984,3.6506582412937387,5.295376538612885,0,0,1,1,0.0,0,du an an vuong villa duong to huu phuong duong noi ha dong ha noi
"Dự án An Hưng, Đường Tố Hữu, Phường Dương Nội, Hà Đông, Hà Nội",237.7,Hà Nội,Hà Đông,12.0,,20.973766514066465,Sổ riêng,105.75809297430578,4.0,5.0,4.0,55.0,Biệt thự,batdongsancomvn,231.38409760201935,4.02535169073515,5.448391595794964,0,0,1,0,,4,du an an hung duong to huu phuong duong noi ha dong ha noi
"Dự án Vinhomes Ocean Park Gia Lâm, Xã Đa Tốn, Gia Lâm, Hà Nội",94.8,Hà Nội,Gia Lâm,7.5,Nội thất cơ bản,21.001918833577573,Sổ riêng,105.96477184396772,4.0,3.0,5.0,26.5,Biệt thự,batdongsancomvn,279.53586497890296,3.3141860046725258,5.636701577676599,0,0,1,1,1.0,4,du an vinhomes ocean park gia lam xa da ton gia lam ha noi
"Dự án Eurowindow Twin Parks, Thị trấn Trâu Quỳ, Gia Lâm, Hà Nội",192.5,Hà Nội,Gia Lâm,10.5,,21.00867389041978,Sổ riêng,105.9379544158302,4.0,3.0,4.0,34.5,Biệt thự,batdongsancomvn,179.2207792207792,3.56953269648137,5.194182650517327,0,0,1,0,,4,du an eurowindow twin parks thi tran trau quy gia lam ha noi
"Dự án T&T Millennia City Long Hậu, Đường ĐT 826E, Xã Long Hậu, Cần Giuộc, Long An",108.0,Long An,Cần Giuộc,6.0,Không nội thất,10.641649570787989,Không có,106.69126920765412,4.0,3.0,4.0,5.0,Biệt thự,batdongsancomvn,46.2962962962963,1.791759469228055,3.8564319900282102,0,0,1,1,0.0,0,du an t t millennia city long hau duong dt 826e xa long hau can giuoc long an
"Dự án Verosa Park, Phường Phú Hữu, Quận 9, Hồ Chí Minh",85.0,Hồ Chí Minh,Quận 9,5.0,Nội thất cơ bản,10.805986061732767,Sổ riêng,106.7900352897472,5.0,3.0,4.0,15.0,Biệt thự,batdongsancomvn,176.47058823529412,2.772588722239781,5.178804895102845,0,0,1,1,1.0,4,du an verosa park phuong phu huu quan 9 ho chi minh
"Dự án Vinhomes Ocean Park Gia Lâm, Đường San Hô, Xã Đa Tốn, Gia Lâm, Hà Nội",150.0,Hà Nội,Gia Lâm,10.0,Không nội thất,21.0021655284826,Không có,105.964102101383,4.0,3.0,4.0,39.0,Biệt thự,batdongsancomvn,260.0,3.6888794541139363,5.564520407322694,0,0,1,1,0.0,0,du an vinhomes ocean park gia lam duong san ho xa da ton gia lam ha noi
"Dự án Gamuda Gardens, Đường Pháp Vân, Phường Trần Phú, Hoàng Mai, Hà Nội",226.7,Hà Nội,Hoàng Mai,12.0,Nội thất đầy đủ,20.9696792954078,Sổ riêng,105.872622019307,5.0,3.0,4.0,78.0,Biệt thự,batdongsancomvn,344.0670489633878,4.3694478524670215,5.843738742970265,0,0,1,1,2.0,4,du an gamuda gardens duong phap van phuong tran phu hoang mai ha noi
"Dự án Gamuda Gardens, Đường Pháp Vân, Phường Yên Sở, Hoàng Mai, Hà Nội",112.5,Hà Nội,Hoàng Mai,12.0,Nội thất đầy đủ,20.9702835083008,Sổ riêng,105.871711730957,5.0,3.0,3.0,37.5,Biệt thự,batdongsancomvn,333.3333333333333,3.6506582412937387,5.812138499293826,0,0,1,1,2.0,4,du an gamuda gardens duong phap van phuong yen so hoang mai ha noi
"Đường Nguyễn Tri Phương, Phường An Khê, Thanh Khê, Đà Nẵng",82.0,Đà Nẵng,Thanh Khê,5.0,Nội thất đầy đủ,16.0563789797143,Sổ riêng,108.20793177366,5.0,4.0,4.0,16.2,Nhà riêng,batdongsancomvn,197.5609756097561,2.8449093838194073,5.29109623486967,0,1,0,1,2.0,4,duong nguyen tri phuong phuong an khe thanh khe da nang
